ExpenseKey,DateKey,BusinessUnitKey,ExpenseAccountKey,ExpenseAmount,PaymentMethodKey,Description,ReferenceNumber
1353,20230705,1,4,154.2,1,Display & Decoration — 05 July 2023,EXP-20230705-04-BU1
1354,20230706,1,4,215.51,1,Display & Decoration — 06 July 2023,EXP-20230706-04-BU1
1355,20230707,1,4,180.8,1,Display & Decoration — 07 July 2023,EXP-20230707-04-BU1
1356,20230708,1,4,128.37,1,Display & Decoration — 08 July 2023,EXP-20230708-04-BU1
1357,20230709,1,4,195.01,1,Display & Decoration — 09 July 2023,EXP-20230709-04-BU1
1358,20230710,1,4,176.57,1,Display & Decoration — 10 July 2023,EXP-20230710-04-BU1
1359,20230711,1,4,180.48,1,Display & Decoration — 11 July 2023,EXP-20230711-04-BU1
1360,20230712,1,4,167.22,1,Display & Decoration — 12 July 2023,EXP-20230712-04-BU1
1361,20230713,1,4,130.41,1,Display & Decoration — 13 July 2023,EXP-20230713-04-BU1
1362,20230714,1,4,142.71,1,Display & Decoration — 14 July 2023,EXP-20230714-04-BU1
1363,20230715,1,4,203.77,1,Display & Decoration — 15 July 2023,EXP-20230715-04-BU1
1364,20230716,1,4,148.44,1,Display & Decoration — 16 July 2023,EXP-20230716-04-BU1
1365,20230717,1,4,190.13,1,Display & Decoration — 17 July 2023,EXP-20230717-04-BU1
1366,20230718,1,4,181.03,1,Display & Decoration — 18 July 2023,EXP-20230718-04-BU1
1367,20230719,1,4,147.08,1,Display & Decoration — 19 July 2023,EXP-20230719-04-BU1
1368,20230720,1,4,153.35,1,Display & Decoration — 20 July 2023,EXP-20230720-04-BU1
1369,20230721,1,4,164.26,1,Display & Decoration — 21 July 2023,EXP-20230721-04-BU1
1370,20230722,1,4,216.88,1,Display & Decoration — 22 July 2023,EXP-20230722-04-BU1
1371,20230723,1,4,223.36,1,Display & Decoration — 23 July 2023,EXP-20230723-04-BU1
1372,20230724,1,4,164.6,1,Display & Decoration — 24 July 2023,EXP-20230724-04-BU1
1373,20230725,1,4,128.51,1,Display & Decoration — 25 July 2023,EXP-20230725-04-BU1
1374,20230726,1,4,187.29,1,Display & Decoration — 26 July 2023,EXP-20230726-04-BU1
1375,20230727,1,4,167.86,1,Display & Decoration — 27 July 2023,EXP-20230727-04-BU1
1376,20230728,1,4,175.78,1,Display & Decoration — 28 July 2023,EXP-20230728-04-BU1
1377,20230729,1,4,170.45,1,Display & Decoration — 29 July 2023,EXP-20230729-04-BU1
1378,20230730,1,4,192.98,1,Display & Decoration — 30 July 2023,EXP-20230730-04-BU1
1379,20230731,1,4,155.86,1,Display & Decoration — 31 July 2023,EXP-20230731-04-BU1
1380,20230701,1,5,201.11,1,Packaging SC — 01 July 2023,EXP-20230701-05-BU1
1381,20230702,1,5,155.08,1,Packaging SC — 02 July 2023,EXP-20230702-05-BU1
1382,20230703,1,5,147.31,1,Packaging SC — 03 July 2023,EXP-20230703-05-BU1
1383,20230704,1,5,204.07,1,Packaging SC — 04 July 2023,EXP-20230704-05-BU1
1384,20230705,1,5,148.91,1,Packaging SC — 05 July 2023,EXP-20230705-05-BU1
1385,20230706,1,5,122.05,1,Packaging SC — 06 July 2023,EXP-20230706-05-BU1
1386,20230707,1,5,129.11,1,Packaging SC — 07 July 2023,EXP-20230707-05-BU1
1387,20230708,1,5,183.7,1,Packaging SC — 08 July 2023,EXP-20230708-05-BU1
1388,20230709,1,5,168.86,1,Packaging SC — 09 July 2023,EXP-20230709-05-BU1
1389,20230710,1,5,166.15,1,Packaging SC — 10 July 2023,EXP-20230710-05-BU1
1390,20230711,1,5,121.95,1,Packaging SC — 11 July 2023,EXP-20230711-05-BU1
1391,20230712,1,5,129.96,1,Packaging SC — 12 July 2023,EXP-20230712-05-BU1
1392,20230713,1,5,152.63,1,Packaging SC — 13 July 2023,EXP-20230713-05-BU1
1393,20230714,1,5,157.69,1,Packaging SC — 14 July 2023,EXP-20230714-05-BU1
1394,20230715,1,5,150.72,1,Packaging SC — 15 July 2023,EXP-20230715-05-BU1
1395,20230716,1,5,163.04,1,Packaging SC — 16 July 2023,EXP-20230716-05-BU1
1396,20230717,1,5,185.58,1,Packaging SC — 17 July 2023,EXP-20230717-05-BU1
1397,20230718,1,5,176.02,1,Packaging SC — 18 July 2023,EXP-20230718-05-BU1
1398,20230719,1,5,173.64,1,Packaging SC — 19 July 2023,EXP-20230719-05-BU1
1399,20230720,1,5,168.41,1,Packaging SC — 20 July 2023,EXP-20230720-05-BU1
1400,20230721,1,5,133.56,1,Packaging SC — 21 July 2023,EXP-20230721-05-BU1
1401,20230722,1,5,172.99,1,Packaging SC — 22 July 2023,EXP-20230722-05-BU1
1402,20230723,1,5,129.41,1,Packaging SC — 23 July 2023,EXP-20230723-05-BU1
1403,20230724,1,5,183.56,1,Packaging SC — 24 July 2023,EXP-20230724-05-BU1
1404,20230725,1,5,158.11,1,Packaging SC — 25 July 2023,EXP-20230725-05-BU1
1405,20230726,1,5,170.72,1,Packaging SC — 26 July 2023,EXP-20230726-05-BU1
1406,20230727,1,5,198.2,1,Packaging SC — 27 July 2023,EXP-20230727-05-BU1
1407,20230728,1,5,150.38,1,Packaging SC — 28 July 2023,EXP-20230728-05-BU1
1408,20230729,1,5,123.68,1,Packaging SC — 29 July 2023,EXP-20230729-05-BU1
1409,20230730,1,5,200.99,1,Packaging SC — 30 July 2023,EXP-20230730-05-BU1
1410,20230731,1,5,149.58,1,Packaging SC — 31 July 2023,EXP-20230731-05-BU1
1411,20230701,2,6,25528.24,2,Shop Rent GR — July 2023,EXP-20230701-06-BU2
1412,20230725,2,7,49953.16,2,Staff Salaries GR — July 2023,EXP-20230725-07-BU2
1413,20230715,2,8,8396.96,2,Electricity GR — July 2023,EXP-20230715-08-BU2
1414,20230701,2,9,107.93,1,Packaging GR — 01 July 2023,EXP-20230701-09-BU2
1415,20230702,2,9,100.35,1,Packaging GR — 02 July 2023,EXP-20230702-09-BU2
1416,20230703,2,9,108.87,1,Packaging GR — 03 July 2023,EXP-20230703-09-BU2
1417,20230704,2,9,115.78,1,Packaging GR — 04 July 2023,EXP-20230704-09-BU2
1418,20230705,2,9,137.9,1,Packaging GR — 05 July 2023,EXP-20230705-09-BU2
1419,20230706,2,9,129.45,1,Packaging GR — 06 July 2023,EXP-20230706-09-BU2
1420,20230707,2,9,115.25,1,Packaging GR — 07 July 2023,EXP-20230707-09-BU2
1421,20230708,2,9,132.44,1,Packaging GR — 08 July 2023,EXP-20230708-09-BU2
1422,20230709,2,9,138.2,1,Packaging GR — 09 July 2023,EXP-20230709-09-BU2
1423,20230710,2,9,84.03,1,Packaging GR — 10 July 2023,EXP-20230710-09-BU2
1424,20230711,2,9,120.67,1,Packaging GR — 11 July 2023,EXP-20230711-09-BU2
1425,20230712,2,9,83.01,1,Packaging GR — 12 July 2023,EXP-20230712-09-BU2
1426,20230713,2,9,101.18,1,Packaging GR — 13 July 2023,EXP-20230713-09-BU2
1427,20230714,2,9,132.35,1,Packaging GR — 14 July 2023,EXP-20230714-09-BU2
1428,20230715,2,9,134.33,1,Packaging GR — 15 July 2023,EXP-20230715-09-BU2
1429,20230716,2,9,140.68,1,Packaging GR — 16 July 2023,EXP-20230716-09-BU2
1430,20230717,2,9,114.22,1,Packaging GR — 17 July 2023,EXP-20230717-09-BU2
1431,20230718,2,9,85.81,1,Packaging GR — 18 July 2023,EXP-20230718-09-BU2
1432,20230719,2,9,88.74,1,Packaging GR — 19 July 2023,EXP-20230719-09-BU2
1433,20230720,2,9,96.8,1,Packaging GR — 20 July 2023,EXP-20230720-09-BU2
1434,20230721,2,9,105.57,1,Packaging GR — 21 July 2023,EXP-20230721-09-BU2
1435,20230722,2,9,116.16,1,Packaging GR — 22 July 2023,EXP-20230722-09-BU2
1436,20230723,2,9,124.35,1,Packaging GR — 23 July 2023,EXP-20230723-09-BU2
1437,20230724,2,9,91.19,1,Packaging GR — 24 July 2023,EXP-20230724-09-BU2
1438,20230725,2,9,93.0,1,Packaging GR — 25 July 2023,EXP-20230725-09-BU2
1439,20230726,2,9,91.91,1,Packaging GR — 26 July 2023,EXP-20230726-09-BU2
1440,20230727,2,9,131.83,1,Packaging GR — 27 July 2023,EXP-20230727-09-BU2
1441,20230728,2,9,100.76,1,Packaging GR — 28 July 2023,EXP-20230728-09-BU2
1442,20230729,2,9,91.48,1,Packaging GR — 29 July 2023,EXP-20230729-09-BU2
1443,20230730,2,9,109.63,1,Packaging GR — 30 July 2023,EXP-20230730-09-BU2
1444,20230731,2,9,97.03,1,Packaging GR — 31 July 2023,EXP-20230731-09-BU2
1445,20230705,2,10,13249.04,2,Cold Storage — July 2023,EXP-20230705-10-BU2
1446,20230710,1,11,3315.03,2,Building Maintenance — July 2023,EXP-20230710-11-BU1
1447,20230710,2,11,3315.03,2,Building Maintenance — July 2023,EXP-20230710-11-BU2
1448,20230701,1,12,5578.27,2,Security Services — July 2023,EXP-20230701-12-BU1
1449,20230701,2,12,5578.27,2,Security Services — July 2023,EXP-20230701-12-BU2
1450,20230705,1,13,1879.15,2,Internet & Phone — July 2023,EXP-20230705-13-BU1
1451,20230705,2,13,1879.15,2,Internet & Phone — July 2023,EXP-20230705-13-BU2
1452,20230701,1,14,80.83,1,Miscellaneous — 01 July 2023,EXP-20230701-14-BU1
1453,20230702,1,14,104.76,1,Miscellaneous — 02 July 2023,EXP-20230702-14-BU1
1454,20230703,1,14,78.97,1,Miscellaneous — 03 July 2023,EXP-20230703-14-BU1
1455,20230704,1,14,70.6,1,Miscellaneous — 04 July 2023,EXP-20230704-14-BU1
1456,20230705,1,14,73.63,1,Miscellaneous — 05 July 2023,EXP-20230705-14-BU1
1457,20230706,1,14,63.21,1,Miscellaneous — 06 July 2023,EXP-20230706-14-BU1
1458,20230707,1,14,108.82,1,Miscellaneous — 07 July 2023,EXP-20230707-14-BU1
1459,20230708,1,14,98.08,1,Miscellaneous — 08 July 2023,EXP-20230708-14-BU1
1460,20230709,1,14,85.78,1,Miscellaneous — 09 July 2023,EXP-20230709-14-BU1
1461,20230710,1,14,90.91,1,Miscellaneous — 10 July 2023,EXP-20230710-14-BU1
1462,20230711,1,14,74.77,1,Miscellaneous — 11 July 2023,EXP-20230711-14-BU1
1463,20230712,1,14,82.64,1,Miscellaneous — 12 July 2023,EXP-20230712-14-BU1
1464,20230713,1,14,78.23,1,Miscellaneous — 13 July 2023,EXP-20230713-14-BU1
1465,20230714,1,14,104.79,1,Miscellaneous — 14 July 2023,EXP-20230714-14-BU1
1466,20230715,1,14,100.52,1,Miscellaneous — 15 July 2023,EXP-20230715-14-BU1
1467,20230716,1,14,76.34,1,Miscellaneous — 16 July 2023,EXP-20230716-14-BU1
1468,20230717,1,14,101.51,1,Miscellaneous — 17 July 2023,EXP-20230717-14-BU1
1469,20230718,1,14,66.34,1,Miscellaneous — 18 July 2023,EXP-20230718-14-BU1
1470,20230719,1,14,72.06,1,Miscellaneous — 19 July 2023,EXP-20230719-14-BU1
1471,20230720,1,14,67.0,1,Miscellaneous — 20 July 2023,EXP-20230720-14-BU1
1472,20230721,1,14,73.94,1,Miscellaneous — 21 July 2023,EXP-20230721-14-BU1
1473,20230722,1,14,73.3,1,Miscellaneous — 22 July 2023,EXP-20230722-14-BU1
1474,20230723,1,14,108.79,1,Miscellaneous — 23 July 2023,EXP-20230723-14-BU1
1475,20230724,1,14,78.63,1,Miscellaneous — 24 July 2023,EXP-20230724-14-BU1
1476,20230725,1,14,80.09,1,Miscellaneous — 25 July 2023,EXP-20230725-14-BU1
1477,20230726,1,14,66.65,1,Miscellaneous — 26 July 2023,EXP-20230726-14-BU1
1478,20230727,1,14,64.87,1,Miscellaneous — 27 July 2023,EXP-20230727-14-BU1
1479,20230728,1,14,72.94,1,Miscellaneous — 28 July 2023,EXP-20230728-14-BU1
1480,20230729,1,14,68.48,1,Miscellaneous — 29 July 2023,EXP-20230729-14-BU1
1481,20230730,1,14,79.53,1,Miscellaneous — 30 July 2023,EXP-20230730-14-BU1
1482,20230731,1,14,71.19,1,Miscellaneous — 31 July 2023,EXP-20230731-14-BU1
1483,20230701,2,14,62.88,1,Miscellaneous — 01 July 2023,EXP-20230701-14-BU2
1484,20230702,2,14,84.82,1,Miscellaneous — 02 July 2023,EXP-20230702-14-BU2
1485,20230703,2,14,98.59,1,Miscellaneous — 03 July 2023,EXP-20230703-14-BU2
1486,20230704,2,14,55.13,1,Miscellaneous — 04 July 2023,EXP-20230704-14-BU2
1487,20230705,2,14,87.53,1,Miscellaneous — 05 July 2023,EXP-20230705-14-BU2
1488,20230706,2,14,85.37,1,Miscellaneous — 06 July 2023,EXP-20230706-14-BU2
1489,20230707,2,14,81.9,1,Miscellaneous — 07 July 2023,EXP-20230707-14-BU2
1490,20230708,2,14,86.91,1,Miscellaneous — 08 July 2023,EXP-20230708-14-BU2
1491,20230709,2,14,78.33,1,Miscellaneous — 09 July 2023,EXP-20230709-14-BU2
1492,20230710,2,14,97.88,1,Miscellaneous — 10 July 2023,EXP-20230710-14-BU2
1493,20230711,2,14,61.94,1,Miscellaneous — 11 July 2023,EXP-20230711-14-BU2
1494,20230712,2,14,76.69,1,Miscellaneous — 12 July 2023,EXP-20230712-14-BU2
1495,20230713,2,14,85.08,1,Miscellaneous — 13 July 2023,EXP-20230713-14-BU2
1496,20230714,2,14,97.03,1,Miscellaneous — 14 July 2023,EXP-20230714-14-BU2
1497,20230715,2,14,77.33,1,Miscellaneous — 15 July 2023,EXP-20230715-14-BU2
1498,20230716,2,14,100.22,1,Miscellaneous — 16 July 2023,EXP-20230716-14-BU2
1499,20230717,2,14,85.24,1,Miscellaneous — 17 July 2023,EXP-20230717-14-BU2
1500,20230718,2,14,87.24,1,Miscellaneous — 18 July 2023,EXP-20230718-14-BU2
1501,20230719,2,14,92.8,1,Miscellaneous — 19 July 2023,EXP-20230719-14-BU2
1502,20230720,2,14,88.86,1,Miscellaneous — 20 July 2023,EXP-20230720-14-BU2
1503,20230721,2,14,78.98,1,Miscellaneous — 21 July 2023,EXP-20230721-14-BU2
1504,20230722,2,14,90.67,1,Miscellaneous — 22 July 2023,EXP-20230722-14-BU2
1505,20230723,2,14,56.22,1,Miscellaneous — 23 July 2023,EXP-20230723-14-BU2
1506,20230724,2,14,98.16,1,Miscellaneous — 24 July 2023,EXP-20230724-14-BU2
1507,20230725,2,14,93.03,1,Miscellaneous — 25 July 2023,EXP-20230725-14-BU2
1508,20230726,2,14,84.36,1,Miscellaneous — 26 July 2023,EXP-20230726-14-BU2
1509,20230727,2,14,57.76,1,Miscellaneous — 27 July 2023,EXP-20230727-14-BU2
1510,20230728,2,14,68.33,1,Miscellaneous — 28 July 2023,EXP-20230728-14-BU2
1511,20230729,2,14,66.4,1,Miscellaneous — 29 July 2023,EXP-20230729-14-BU2
1512,20230730,2,14,66.56,1,Miscellaneous — 30 July 2023,EXP-20230730-14-BU2
1513,20230731,2,14,85.96,1,Miscellaneous — 31 July 2023,EXP-20230731-14-BU2
1514,20230701,1,15,115.11,1,Vehicle Fuel — 01 July 2023,EXP-20230701-15-BU1
1515,20230702,1,15,104.15,1,Vehicle Fuel — 02 July 2023,EXP-20230702-15-BU1
1516,20230703,1,15,87.65,1,Vehicle Fuel — 03 July 2023,EXP-20230703-15-BU1
1517,20230704,1,15,120.36,1,Vehicle Fuel — 04 July 2023,EXP-20230704-15-BU1
1518,20230705,1,15,114.35,1,Vehicle Fuel — 05 July 2023,EXP-20230705-15-BU1
1519,20230706,1,15,104.37,1,Vehicle Fuel — 06 July 2023,EXP-20230706-15-BU1
1520,20230707,1,15,88.14,1,Vehicle Fuel — 07 July 2023,EXP-20230707-15-BU1
1521,20230708,1,15,104.28,1,Vehicle Fuel — 08 July 2023,EXP-20230708-15-BU1
1522,20230709,1,15,88.73,1,Vehicle Fuel — 09 July 2023,EXP-20230709-15-BU1
1523,20230710,1,15,74.49,1,Vehicle Fuel — 10 July 2023,EXP-20230710-15-BU1
1524,20230711,1,15,100.62,1,Vehicle Fuel — 11 July 2023,EXP-20230711-15-BU1
1525,20230712,1,15,105.08,1,Vehicle Fuel — 12 July 2023,EXP-20230712-15-BU1
1526,20230713,1,15,85.43,1,Vehicle Fuel — 13 July 2023,EXP-20230713-15-BU1
1527,20230714,1,15,118.11,1,Vehicle Fuel — 14 July 2023,EXP-20230714-15-BU1
1528,20230715,1,15,113.88,1,Vehicle Fuel — 15 July 2023,EXP-20230715-15-BU1
1529,20230716,1,15,98.59,1,Vehicle Fuel — 16 July 2023,EXP-20230716-15-BU1
1530,20230717,1,15,69.14,1,Vehicle Fuel — 17 July 2023,EXP-20230717-15-BU1
1531,20230718,1,15,66.71,1,Vehicle Fuel — 18 July 2023,EXP-20230718-15-BU1
1532,20230719,1,15,101.8,1,Vehicle Fuel — 19 July 2023,EXP-20230719-15-BU1
1533,20230720,1,15,111.6,1,Vehicle Fuel — 20 July 2023,EXP-20230720-15-BU1
1534,20230721,1,15,93.94,1,Vehicle Fuel — 21 July 2023,EXP-20230721-15-BU1
1535,20230722,1,15,67.07,1,Vehicle Fuel — 22 July 2023,EXP-20230722-15-BU1
1536,20230723,1,15,73.9,1,Vehicle Fuel — 23 July 2023,EXP-20230723-15-BU1
1537,20230724,1,15,77.65,1,Vehicle Fuel — 24 July 2023,EXP-20230724-15-BU1
1538,20230725,1,15,101.12,1,Vehicle Fuel — 25 July 2023,EXP-20230725-15-BU1
1539,20230726,1,15,93.13,1,Vehicle Fuel — 26 July 2023,EXP-20230726-15-BU1
1540,20230727,1,15,71.5,1,Vehicle Fuel — 27 July 2023,EXP-20230727-15-BU1
1541,20230728,1,15,94.01,1,Vehicle Fuel — 28 July 2023,EXP-20230728-15-BU1
1542,20230729,1,15,114.74,1,Vehicle Fuel — 29 July 2023,EXP-20230729-15-BU1
1543,20230730,1,15,90.49,1,Vehicle Fuel — 30 July 2023,EXP-20230730-15-BU1
1544,20230731,1,15,74.2,1,Vehicle Fuel — 31 July 2023,EXP-20230731-15-BU1
1545,20230701,2,15,101.05,1,Vehicle Fuel — 01 July 2023,EXP-20230701-15-BU2
1546,20230702,2,15,121.4,1,Vehicle Fuel — 02 July 2023,EXP-20230702-15-BU2
1547,20230703,2,15,74.29,1,Vehicle Fuel — 03 July 2023,EXP-20230703-15-BU2
1548,20230704,2,15,76.63,1,Vehicle Fuel — 04 July 2023,EXP-20230704-15-BU2
1549,20230705,2,15,100.4,1,Vehicle Fuel — 05 July 2023,EXP-20230705-15-BU2
1550,20230706,2,15,87.26,1,Vehicle Fuel — 06 July 2023,EXP-20230706-15-BU2
1551,20230707,2,15,119.44,1,Vehicle Fuel — 07 July 2023,EXP-20230707-15-BU2
1552,20230708,2,15,108.86,1,Vehicle Fuel — 08 July 2023,EXP-20230708-15-BU2
1553,20230709,2,15,76.09,1,Vehicle Fuel — 09 July 2023,EXP-20230709-15-BU2
1554,20230710,2,15,118.0,1,Vehicle Fuel — 10 July 2023,EXP-20230710-15-BU2
1555,20230711,2,15,104.77,1,Vehicle Fuel — 11 July 2023,EXP-20230711-15-BU2
1556,20230712,2,15,96.16,1,Vehicle Fuel — 12 July 2023,EXP-20230712-15-BU2
1557,20230713,2,15,82.43,1,Vehicle Fuel — 13 July 2023,EXP-20230713-15-BU2
1558,20230714,2,15,105.2,1,Vehicle Fuel — 14 July 2023,EXP-20230714-15-BU2
1559,20230715,2,15,119.61,1,Vehicle Fuel — 15 July 2023,EXP-20230715-15-BU2
1560,20230716,2,15,69.8,1,Vehicle Fuel — 16 July 2023,EXP-20230716-15-BU2
1561,20230717,2,15,89.3,1,Vehicle Fuel — 17 July 2023,EXP-20230717-15-BU2
1562,20230718,2,15,121.77,1,Vehicle Fuel — 18 July 2023,EXP-20230718-15-BU2
1563,20230719,2,15,89.75,1,Vehicle Fuel — 19 July 2023,EXP-20230719-15-BU2
1564,20230720,2,15,69.65,1,Vehicle Fuel — 20 July 2023,EXP-20230720-15-BU2
1565,20230721,2,15,73.45,1,Vehicle Fuel — 21 July 2023,EXP-20230721-15-BU2
1566,20230722,2,15,107.58,1,Vehicle Fuel — 22 July 2023,EXP-20230722-15-BU2
1567,20230723,2,15,108.12,1,Vehicle Fuel — 23 July 2023,EXP-20230723-15-BU2
1568,20230724,2,15,74.24,1,Vehicle Fuel — 24 July 2023,EXP-20230724-15-BU2
1569,20230725,2,15,80.27,1,Vehicle Fuel — 25 July 2023,EXP-20230725-15-BU2
1570,20230726,2,15,100.23,1,Vehicle Fuel — 26 July 2023,EXP-20230726-15-BU2
1571,20230727,2,15,107.34,1,Vehicle Fuel — 27 July 2023,EXP-20230727-15-BU2
1572,20230728,2,15,76.65,1,Vehicle Fuel — 28 July 2023,EXP-20230728-15-BU2
1573,20230729,2,15,94.01,1,Vehicle Fuel — 29 July 2023,EXP-20230729-15-BU2
1574,20230730,2,15,100.13,1,Vehicle Fuel — 30 July 2023,EXP-20230730-15-BU2
1575,20230731,2,15,70.46,1,Vehicle Fuel — 31 July 2023,EXP-20230731-15-BU2
1576,20230801,1,1,25731.95,2,Shop Rent SC — August 2023,EXP-20230801-01-BU1
1577,20230825,1,2,51944.86,2,Staff Salaries SC — August 2023,EXP-20230825-02-BU1
1578,20230815,1,3,18547.41,2,Electricity SC — August 2023,EXP-20230815-03-BU1
1579,20230801,1,4,126.37,1,Display & Decoration — 01 August 2023,EXP-20230801-04-BU1
1580,20230802,1,4,189.54,1,Display & Decoration — 02 August 2023,EXP-20230802-04-BU1
1581,20230803,1,4,186.0,1,Display & Decoration — 03 August 2023,EXP-20230803-04-BU1
1582,20230804,1,4,135.34,1,Display & Decoration — 04 August 2023,EXP-20230804-04-BU1
1583,20230805,1,4,184.91,1,Display & Decoration — 05 August 2023,EXP-20230805-04-BU1
1584,20230806,1,4,163.52,1,Display & Decoration — 06 August 2023,EXP-20230806-04-BU1
1585,20230807,1,4,195.24,1,Display & Decoration — 07 August 2023,EXP-20230807-04-BU1
1586,20230808,1,4,193.84,1,Display & Decoration — 08 August 2023,EXP-20230808-04-BU1
1587,20230809,1,4,162.1,1,Display & Decoration — 09 August 2023,EXP-20230809-04-BU1
1588,20230810,1,4,148.55,1,Display & Decoration — 10 August 2023,EXP-20230810-04-BU1
1589,20230811,1,4,118.96,1,Display & Decoration — 11 August 2023,EXP-20230811-04-BU1
1590,20230812,1,4,154.23,1,Display & Decoration — 12 August 2023,EXP-20230812-04-BU1
1591,20230813,1,4,142.23,1,Display & Decoration — 13 August 2023,EXP-20230813-04-BU1
1592,20230814,1,4,164.7,1,Display & Decoration — 14 August 2023,EXP-20230814-04-BU1
1593,20230815,1,4,114.16,1,Display & Decoration — 15 August 2023,EXP-20230815-04-BU1
1594,20230816,1,4,181.91,1,Display & Decoration — 16 August 2023,EXP-20230816-04-BU1
1595,20230817,1,4,193.92,1,Display & Decoration — 17 August 2023,EXP-20230817-04-BU1
1596,20230818,1,4,125.06,1,Display & Decoration — 18 August 2023,EXP-20230818-04-BU1
1597,20230819,1,4,163.54,1,Display & Decoration — 19 August 2023,EXP-20230819-04-BU1
1598,20230820,1,4,178.91,1,Display & Decoration — 20 August 2023,EXP-20230820-04-BU1
1599,20230821,1,4,156.42,1,Display & Decoration — 21 August 2023,EXP-20230821-04-BU1
1600,20230822,1,4,191.04,1,Display & Decoration — 22 August 2023,EXP-20230822-04-BU1
1601,20230823,1,4,152.55,1,Display & Decoration — 23 August 2023,EXP-20230823-04-BU1
1602,20230824,1,4,130.62,1,Display & Decoration — 24 August 2023,EXP-20230824-04-BU1
1603,20230825,1,4,148.89,1,Display & Decoration — 25 August 2023,EXP-20230825-04-BU1
1604,20230826,1,4,150.37,1,Display & Decoration — 26 August 2023,EXP-20230826-04-BU1
1605,20230827,1,4,129.09,1,Display & Decoration — 27 August 2023,EXP-20230827-04-BU1
1606,20230828,1,4,177.55,1,Display & Decoration — 28 August 2023,EXP-20230828-04-BU1
1607,20230829,1,4,162.17,1,Display & Decoration — 29 August 2023,EXP-20230829-04-BU1
1608,20230830,1,4,139.69,1,Display & Decoration — 30 August 2023,EXP-20230830-04-BU1
1609,20230831,1,4,144.36,1,Display & Decoration — 31 August 2023,EXP-20230831-04-BU1
1610,20230801,1,5,132.11,1,Packaging SC — 01 August 2023,EXP-20230801-05-BU1
1611,20230802,1,5,138.65,1,Packaging SC — 02 August 2023,EXP-20230802-05-BU1
1612,20230803,1,5,145.54,1,Packaging SC — 03 August 2023,EXP-20230803-05-BU1
1613,20230804,1,5,128.61,1,Packaging SC — 04 August 2023,EXP-20230804-05-BU1
1614,20230805,1,5,170.45,1,Packaging SC — 05 August 2023,EXP-20230805-05-BU1
1615,20230806,1,5,179.92,1,Packaging SC — 06 August 2023,EXP-20230806-05-BU1
1616,20230807,1,5,145.09,1,Packaging SC — 07 August 2023,EXP-20230807-05-BU1
1617,20230808,1,5,161.28,1,Packaging SC — 08 August 2023,EXP-20230808-05-BU1
1618,20230809,1,5,180.1,1,Packaging SC — 09 August 2023,EXP-20230809-05-BU1
1619,20230810,1,5,116.67,1,Packaging SC — 10 August 2023,EXP-20230810-05-BU1
1620,20230811,1,5,116.48,1,Packaging SC — 11 August 2023,EXP-20230811-05-BU1
1621,20230812,1,5,106.43,1,Packaging SC — 12 August 2023,EXP-20230812-05-BU1
1622,20230813,1,5,138.16,1,Packaging SC — 13 August 2023,EXP-20230813-05-BU1
1623,20230814,1,5,128.63,1,Packaging SC — 14 August 2023,EXP-20230814-05-BU1
1624,20230815,1,5,148.33,1,Packaging SC — 15 August 2023,EXP-20230815-05-BU1
1625,20230816,1,5,138.93,1,Packaging SC — 16 August 2023,EXP-20230816-05-BU1
1626,20230817,1,5,116.52,1,Packaging SC — 17 August 2023,EXP-20230817-05-BU1
1627,20230818,1,5,133.78,1,Packaging SC — 18 August 2023,EXP-20230818-05-BU1
1628,20230819,1,5,102.67,1,Packaging SC — 19 August 2023,EXP-20230819-05-BU1
1629,20230820,1,5,146.34,1,Packaging SC — 20 August 2023,EXP-20230820-05-BU1
1630,20230821,1,5,123.47,1,Packaging SC — 21 August 2023,EXP-20230821-05-BU1
1631,20230822,1,5,109.84,1,Packaging SC — 22 August 2023,EXP-20230822-05-BU1
