PaymentKey,DateKey,PaymentMethodKey,BusinessUnitKey,OpeningBalance,TotalCollected,TotalPaid,ClosingBalance
1511,20230909,2,2,4735397.8,115784.19,0.0,4851181.99
1512,20230909,3,2,3863931.22,9768.17,0.0,3873699.39
1513,20230910,1,1,15031642.25,146129.72,73679.53,15104092.44
1514,20230910,2,1,14708288.26,237743.23,3477.12,14942554.37
1515,20230910,3,1,8457181.75,15033.53,0.0,8472215.28
1516,20230910,1,2,18724180.09,108558.6,54587.38,18778151.31
1517,20230910,2,2,4851181.99,83596.65,3477.12,4931301.52
1518,20230910,3,2,3873699.39,8009.64,0.0,3881709.03
1519,20230911,1,1,15104092.44,174066.99,152118.48,15126040.95
1520,20230911,2,1,14942554.37,213191.67,216834.0,14938912.04
1521,20230911,3,1,8472215.28,71635.71,0.0,8543850.99
1522,20230911,1,2,18778151.31,114297.41,67885.95,18824562.77
1523,20230911,2,2,4931301.52,73376.94,529785.01,4474893.45
1524,20230911,3,2,3881709.03,5593.5,0.0,3887302.53
1525,20230912,1,1,15126040.95,95549.37,48270.39,15173319.93
1526,20230912,2,1,14938912.04,175608.8,0.0,15114520.84
1527,20230912,3,1,8543850.99,11735.62,0.0,8555586.61
1528,20230912,1,2,18824562.77,166434.97,83538.75,18907458.99
1529,20230912,2,2,4474893.45,129926.87,0.0,4604820.32
1530,20230912,3,2,3887302.53,16447.58,0.0,3903750.11
1531,20230913,1,1,15173319.93,154375.73,77760.33,15249935.33
1532,20230913,2,1,15114520.84,193528.94,0.0,15308049.78
1533,20230913,3,1,8555586.61,21572.23,0.0,8577158.84
1534,20230913,1,2,18907458.99,125336.03,62988.98,18969806.04
1535,20230913,2,2,4604820.32,98728.71,0.0,4703549.03
1536,20230913,3,2,3903750.11,8236.05,0.0,3911986.16
1537,20230914,1,1,15249935.33,120086.61,88504.52,15281517.42
1538,20230914,2,1,15308049.78,180330.32,163261.83,15325118.27
1539,20230914,3,1,8577158.84,46557.6,0.0,8623716.44
1540,20230914,1,2,18969806.04,169656.7,103359.38,19036103.36
1541,20230914,2,2,4703549.03,125134.52,51073.81,4777609.74
1542,20230914,3,2,3911986.16,13339.06,0.0,3925325.22
1543,20230915,1,1,15281517.42,165445.92,89021.33,15357942.01
1544,20230915,2,1,15325118.27,128237.16,132820.24,15320535.19
1545,20230915,3,1,8623716.44,56768.96,0.0,8680485.4
1546,20230915,1,2,19036103.36,191664.98,96118.91,19131649.43
1547,20230915,2,2,4777609.74,120116.51,8584.02,4889142.23
1548,20230915,3,2,3925325.22,30693.12,0.0,3956018.34
1549,20230916,1,1,15357942.01,269028.57,135127.65,15491842.93
1550,20230916,2,1,15320535.19,217053.36,0.0,15537588.55
1551,20230916,3,1,8680485.4,22963.84,0.0,8703449.24
1552,20230916,1,2,19131649.43,164850.31,82707.65,19213792.09
1553,20230916,2,2,4889142.23,128928.75,0.0,5018070.98
1554,20230916,3,2,3956018.34,11200.45,0.0,3967218.79
1555,20230917,1,1,15491842.93,217298.42,109162.14,15599979.21
1556,20230917,2,1,15537588.55,333544.5,0.0,15871133.05
1557,20230917,3,1,8703449.24,26180.85,0.0,8729630.09
1558,20230917,1,2,19213792.09,124253.16,62437.52,19275607.73
1559,20230917,2,2,5018070.98,97023.39,0.0,5115094.37
1560,20230917,3,2,3967218.79,14418.25,0.0,3981637.04
1561,20230918,1,1,15599979.21,139817.23,146485.66,15593310.78
1562,20230918,2,1,15871133.05,147900.54,107432.72,15911600.87
1563,20230918,3,1,8729630.09,44012.3,0.0,8773642.39
1564,20230918,1,2,19275607.73,80281.99,45606.06,19310283.66
1565,20230918,2,2,5115094.37,64074.57,50211.29,5128957.65
1566,20230918,3,2,3981637.04,23642.39,0.0,4005279.43
1567,20230919,1,1,15593310.78,101590.54,51480.57,15643420.75
1568,20230919,2,1,15911600.87,213449.25,0.0,16125050.12
1569,20230919,3,1,8773642.39,32170.29,0.0,8805812.68
1570,20230919,1,2,19310283.66,174614.93,87658.27,19397240.32
1571,20230919,2,2,5128957.65,123870.62,79208.4,5173619.87
1572,20230919,3,2,4005279.43,5345.28,0.0,4010624.71
1573,20230920,1,1,15643420.75,171413.73,86253.25,15728581.23
1574,20230920,2,1,16125050.12,211268.3,0.0,16336318.42
1575,20230920,3,1,8805812.68,12023.73,0.0,8817836.41
1576,20230920,1,2,19397240.32,115515.3,58121.12,19454634.5
1577,20230920,2,2,5173619.87,74566.85,0.0,5248186.72
1578,20230920,3,2,4010624.71,9973.41,0.0,4020598.12
1579,20230921,1,1,15728581.23,66310.05,33728.14,15761163.14
1580,20230921,2,1,16336318.42,194563.82,16293.65,16514588.59
1581,20230921,3,1,8817836.41,2762.95,0.0,8820599.36
1582,20230921,1,2,19454634.5,132854.94,82086.53,19505402.91
1583,20230921,2,2,5248186.72,103304.99,31047.17,5320444.54
1584,20230921,3,2,4020598.12,15316.7,0.0,4035914.82
1585,20230922,1,1,15761163.14,129261.79,99307.83,15791117.1
1586,20230922,2,1,16514588.59,159032.4,2558924.61,14114696.38
1587,20230922,3,1,8820599.36,32446.66,0.0,8853046.02
1588,20230922,1,2,19505402.91,134462.62,67541.78,19572323.75
1589,20230922,2,2,5320444.54,105028.21,598226.11,4827246.64
1590,20230922,3,2,4035914.82,24667.85,0.0,4060582.67
1591,20230923,1,1,15791117.1,243158.95,122159.69,15912116.36
1592,20230923,2,1,14114696.38,230892.79,1766668.36,12578920.81
1593,20230923,3,1,8853046.02,52387.86,0.0,8905433.88
1594,20230923,1,2,19572323.75,181872.4,91217.04,19662979.11
1595,20230923,2,2,4827246.64,149507.34,854876.18,4121877.8
1596,20230923,3,2,4060582.67,10423.83,0.0,4071006.5
1597,20230924,1,1,15912116.36,193131.73,97087.35,16008160.74
1598,20230924,2,1,12578920.81,257220.65,0.0,12836141.46
1599,20230924,3,1,8905433.88,36296.5,0.0,8941730.38
1600,20230924,1,2,19662979.11,204452.56,102504.9,19764926.77
1601,20230924,2,2,4121877.8,140612.67,0.0,4262490.47
1602,20230924,3,2,4071006.5,8046.1,0.0,4079052.6
1603,20230925,1,1,16008160.74,127736.28,81726.85,16054170.17
1604,20230925,2,1,12836141.46,79772.17,348355.67,12567557.96
1605,20230925,3,1,8941730.38,15515.3,0.0,8957245.68
1606,20230925,1,2,19764926.77,176180.07,102048.97,19839057.87
1607,20230925,2,2,4262490.47,128399.34,793914.32,3596975.49
1608,20230925,3,2,4079052.6,9436.83,0.0,4088489.43
1609,20230926,1,1,16054170.17,305472.08,153311.45,16206330.8
1610,20230926,2,1,12567557.96,214932.99,0.0,12782490.95
1611,20230926,3,1,8957245.68,47241.03,0.0,9004486.71
1612,20230926,1,2,19839057.87,147767.27,109490.86,19877334.28
1613,20230926,2,2,3596975.49,103881.94,19488.52,3681368.91
1614,20230926,3,2,4088489.43,14891.52,0.0,4103380.95
1615,20230927,1,1,16206330.8,179455.38,90342.99,16295443.19
1616,20230927,2,1,12782490.95,220357.27,0.0,13002848.22
1617,20230927,3,1,9004486.71,40055.37,0.0,9044542.08
1618,20230927,1,2,19877334.28,189268.78,98693.94,19967909.12
1619,20230927,2,2,3681368.91,131607.03,11307.49,3801668.45
1620,20230927,3,2,4103380.95,11591.42,0.0,4114972.37
1621,20230928,1,1,16295443.19,151603.92,78659.09,16368388.02
1622,20230928,2,1,13002848.22,212207.0,48259.37,13166795.85
1623,20230928,3,1,9044542.08,34389.1,0.0,9078931.18
1624,20230928,1,2,19967909.12,145781.45,104155.3,20009535.27
1625,20230928,2,2,3801668.45,101465.28,64775.5,3838358.23
1626,20230928,3,2,4114972.37,13815.99,0.0,4128788.36
1627,20230929,1,1,16368388.02,87704.62,44332.2,16411760.44
1628,20230929,2,1,13166795.85,117986.66,0.0,13284782.51
1629,20230929,3,1,9078931.18,11173.6,0.0,9090104.78
1630,20230929,1,2,20009535.27,221957.03,111330.02,20120162.28
1631,20230929,2,2,3838358.23,165045.79,449857.25,3553546.77
1632,20230929,3,2,4128788.36,11787.72,0.0,4140576.08
1633,20230930,1,1,16411760.44,126509.2,63859.16,16474410.48
1634,20230930,2,1,13284782.51,157171.19,0.0,13441953.7
1635,20230930,3,1,9090104.78,27370.65,0.0,9117475.43
1636,20230930,1,2,20120162.28,180845.63,90714.93,20210292.98
1637,20230930,2,2,3553546.77,138334.67,0.0,3691881.44
1638,20230930,3,2,4140576.08,15069.27,0.0,4155645.35
1639,20231001,1,1,16474410.48,235446.67,118096.26,16591760.89
1640,20231001,2,1,13441953.7,235627.39,33948.03,13643633.06
1641,20231001,3,1,9117475.43,12218.53,0.0,9129693.96
1642,20231001,1,2,20210292.98,134470.13,67568.79,20277194.32
1643,20231001,2,2,3691881.44,95397.88,120921.12,3666358.2
1644,20231001,3,2,4155645.35,9708.05,0.0,4165353.4
1645,20231002,1,1,16591760.89,217737.42,208476.44,16601021.87
1646,20231002,2,1,13643633.06,163753.94,41625.58,13765761.42
1647,20231002,3,1,9129693.96,47576.9,0.0,9177270.86
1648,20231002,1,2,20277194.32,118354.46,69729.6,20325819.18
1649,20231002,2,2,3666358.2,96087.66,1690.23,3760755.63
1650,20231002,3,2,4165353.4,13226.75,0.0,4178580.15
1651,20231003,1,1,16601021.87,116404.8,309878.95,16407547.72
1652,20231003,2,1,13765761.42,160472.83,0.0,13926234.25
1653,20231003,3,1,9177270.86,10790.66,0.0,9188061.52
1654,20231003,1,2,20325819.18,110749.17,55616.96,20380951.39
1655,20231003,2,2,3760755.63,95492.86,0.0,3856248.49
1656,20231003,3,2,4178580.15,7596.32,0.0,4186176.47
1657,20231004,1,1,16407547.72,108723.48,106816.91,16409454.29
1658,20231004,2,1,13926234.25,150895.84,331001.93,13746128.16
1659,20231004,3,1,9188061.52,13007.36,0.0,9201068.88
1660,20231004,1,2,20380951.39,216665.59,118865.05,20478751.93
1661,20231004,2,2,3856248.49,155084.58,76922.86,3934410.21
1662,20231004,3,2,4186176.47,18457.89,0.0,4204634.36
1663,20231005,1,1,16409454.29,183351.1,120293.51,16472511.88
1664,20231005,2,1,13746128.16,165578.5,49042.93,13862663.73
1665,20231005,3,1,9201068.88,15595.28,0.0,9216664.16
1666,20231005,1,2,20478751.93,128502.65,72620.29,20534634.29
1667,20231005,2,2,3934410.21,102528.12,38157.33,3998781.0
1668,20231005,3,2,4204634.36,4763.13,0.0,4209397.49
1669,20231006,1,1,16472511.88,239234.96,119980.36,16591766.48
1670,20231006,2,1,13862663.73,277423.35,0.0,14140087.08
1671,20231006,3,1,9216664.16,55291.42,0.0,9271955.58
1672,20231006,1,2,20534634.29,198614.38,99577.53,20633671.14
1673,20231006,2,2,3998781.0,140515.65,0.0,4139296.65
1674,20231006,3,2,4209397.49,25853.6,0.0,4235251.09
1675,20231007,1,1,16591766.48,208085.15,104472.66,16695378.97
1676,20231007,2,1,14140087.08,202253.98,0.0,14342341.06
1677,20231007,3,1,9271955.58,64462.17,0.0,9336417.75
1678,20231007,1,2,20633671.14,217951.5,109288.5,20742334.14
1679,20231007,2,2,4139296.65,166117.17,0.0,4305413.82
1680,20231007,3,2,4235251.09,23774.65,0.0,4259025.74
1681,20231008,1,1,16695378.97,49788.83,25295.07,16719872.73
1682,20231008,2,1,14342341.06,105022.79,0.0,14447363.85
1683,20231008,3,1,9336417.75,32406.18,0.0,9368823.93
1684,20231008,1,2,20742334.14,155707.08,78151.19,20819890.03
1685,20231008,2,2,4305413.82,107930.99,0.0,4413344.81
1686,20231008,3,2,4259025.74,18969.87,0.0,4277995.61
1687,20231009,1,1,16719872.73,148943.26,139384.04,16729431.95
1688,20231009,2,1,14447363.85,226501.3,92331.56,14581533.59
1689,20231009,3,1,9368823.93,10245.42,0.0,9379069.35
1690,20231009,1,2,20819890.03,99973.05,50733.31,20869129.77
1691,20231009,2,2,4413344.81,70455.58,1281.6,4482518.79
1692,20231009,3,2,4277995.61,11153.54,0.0,4289149.15
1693,20231010,1,1,16729431.95,220867.98,110872.47,16839427.46
1694,20231010,2,1,14581533.59,185886.99,4742.52,14762678.06
1695,20231010,3,1,9379069.35,53648.2,0.0,9432717.55
1696,20231010,1,2,20869129.77,124710.23,62624.28,20931215.72
1697,20231010,2,2,4482518.79,96891.12,4742.52,4574667.39
1698,20231010,3,2,4289149.15,12101.47,0.0,4301250.62
1699,20231011,1,1,16839427.46,182695.26,91682.48,16930440.24
1700,20231011,2,1,14762678.06,286431.84,0.0,15049109.9
1701,20231011,3,1,9432717.55,16971.99,0.0,9449689.54
1702,20231011,1,2,20931215.72,126477.78,63528.59,20994164.91
1703,20231011,2,2,4574667.39,103302.28,0.0,4677969.67
1704,20231011,3,2,4301250.62,15860.05,0.0,4317110.67
1705,20231012,1,1,16930440.24,55833.97,62705.45,16923568.76
1706,20231012,2,1,15049109.9,99533.2,99099.28,15049543.82
1707,20231012,3,1,9449689.54,26582.06,0.0,9476271.6
1708,20231012,1,2,20994164.91,106242.96,54404.33,21046003.54
1709,20231012,2,2,4677969.67,79829.64,36421.45,4721377.86
1710,20231012,3,2,4317110.67,4942.41,0.0,4322053.08
1711,20231013,1,1,16923568.76,157838.31,159092.96,16922314.11
1712,20231013,2,1,15049543.82,366713.57,64884.73,15351372.66
1713,20231013,3,1,9476271.6,43951.08,0.0,9520222.68
1714,20231013,1,2,21046003.54,228661.58,120610.54,21154054.58
1715,20231013,2,2,4721377.86,173533.26,853796.54,4041114.58
1716,20231013,3,2,4322053.08,33372.52,0.0,4355425.6
1717,20231014,1,1,16922314.11,218832.19,109871.2,17031275.1
1718,20231014,2,1,15351372.66,212307.55,0.0,15563680.21
1719,20231014,3,1,9520222.68,15173.22,0.0,9535395.9
1720,20231014,1,2,21154054.58,211008.37,148297.26,21216765.69
1721,20231014,2,2,4041114.58,136658.56,22169.79,4155603.35
1722,20231014,3,2,4355425.6,21389.96,0.0,4376815.56
1723,20231015,1,1,17031275.1,110048.97,55367.8,17085956.27
1724,20231015,2,1,15563680.21,111461.01,8241.11,15666900.11
1725,20231015,3,1,9535395.9,23268.7,0.0,9558664.6
1726,20231015,1,2,21216765.69,113615.3,57129.36,21273251.63
1727,20231015,2,2,4155603.35,86661.18,10869.07,4231395.46
1728,20231015,3,2,4376815.56,6504.35,0.0,4383319.91
1729,20231016,1,1,17085956.27,58135.36,116093.12,17027998.51
1730,20231016,2,1,15666900.11,304911.9,284682.7,15687129.31
1731,20231016,3,1,9558664.6,43985.57,0.0,9602650.17
1732,20231016,1,2,21273251.63,117504.53,100416.34,21290339.82
1733,20231016,2,2,4231395.46,99058.18,89563.56,4240890.08
1734,20231016,3,2,4383319.91,12134.95,0.0,4395454.86
1735,20231017,1,1,17027998.51,176276.0,88530.85,17115743.66
1736,20231017,2,1,15687129.31,296534.35,3008437.4,12975226.26
1737,20231017,3,1,9602650.17,5731.03,0.0,9608381.2
1738,20231017,1,2,21290339.82,146184.46,73302.32,21363221.96
1739,20231017,2,2,4240890.08,115339.45,773031.71,3583197.82
1740,20231017,3,2,4395454.86,17987.01,0.0,4413441.87
1741,20231018,1,1,17115743.66,175066.96,93855.19,17196955.43
1742,20231018,2,1,12975226.26,237350.52,109788.06,13102788.72
1743,20231018,3,1,9608381.2,40843.04,0.0,9649224.24
1744,20231018,1,2,21363221.96,164513.14,82558.06,21445177.04
1745,20231018,2,2,3583197.82,121513.53,792601.87,2912109.48
1746,20231018,3,2,4413441.87,10137.43,0.0,4423579.3
1747,20231019,1,1,17196955.43,126719.64,89182.44,17234492.63
1748,20231019,2,1,13102788.72,147334.22,28904.78,13221218.16
1749,20231019,3,1,9649224.24,14834.95,0.0,9664059.19
1750,20231019,1,2,21445177.04,119517.73,62425.99,21502268.78
1751,20231019,2,2,2912109.48,85530.19,119161.37,2878478.3
1752,20231019,3,2,4423579.3,7229.83,0.0,4430809.13
1753,20231020,1,1,17234492.63,209858.24,105260.8,17339090.07
1754,20231020,2,1,13221218.16,276061.7,0.0,13497279.86
1755,20231020,3,1,9664059.19,55708.24,0.0,9719767.43
1756,20231020,1,2,21502268.78,134828.56,73551.96,21563545.38
1757,20231020,2,2,2878478.3,95954.75,624863.33,2349569.72
1758,20231020,3,2,4430809.13,11930.12,0.0,4442739.25
1759,20231021,1,1,17339090.07,173042.23,86900.42,17425231.88
1760,20231021,2,1,13497279.86,172087.52,0.0,13669367.38
1761,20231021,3,1,9719767.43,11695.78,0.0,9731463.21
1762,20231021,1,2,21563545.38,241877.56,121206.12,21684216.82
1763,20231021,2,2,2349569.72,173679.86,46083.78,2477165.8
1764,20231021,3,2,4442739.25,28397.62,0.0,4471136.87
1765,20231022,1,1,17425231.88,166818.13,83775.6,17508274.41
1766,20231022,2,1,13669367.38,270273.65,0.0,13939641.03
1767,20231022,3,1,9731463.21,14065.08,0.0,9745528.29
1768,20231022,1,2,21684216.82,88911.9,44797.09,21728331.63
1769,20231022,2,2,2477165.8,76710.7,0.0,2553876.5
1770,20231022,3,2,4471136.87,5742.64,0.0,4476879.51
1771,20231023,1,1,17508274.41,81946.38,89779.31,17500441.48
1772,20231023,2,1,13939641.03,69855.53,34779.3,13974717.26
1773,20231023,3,1,9745528.29,35941.24,0.0,9781469.53
1774,20231023,1,2,21728331.63,175004.15,118468.07,21784867.71
1775,20231023,2,2,2553876.5,132753.62,3648.92,2682981.2
1776,20231023,3,2,4476879.51,14937.08,0.0,4491816.59
1777,20231024,1,1,17500441.48,214668.46,107719.11,17607390.83
1778,20231024,2,1,13974717.26,243953.5,0.0,14218670.76
1779,20231024,3,1,9781469.53,75731.21,0.0,9857200.74
1780,20231024,1,2,21784867.71,106344.86,53448.91,21837763.66
1781,20231024,2,2,2682981.2,73933.85,0.0,2756915.05
1782,20231024,3,2,4491816.59,13978.12,0.0,4505794.71
1783,20231025,1,1,17607390.83,79389.35,40092.35,17646687.83
1784,20231025,2,1,14218670.76,122702.7,47166.72,14294206.74
1785,20231025,3,1,9857200.74,10812.57,0.0,9868013.31
1786,20231025,1,2,21837763.66,174643.86,87587.06,21924820.46
1787,20231025,2,2,2756915.05,124204.96,48365.01,2832755.0
1788,20231025,3,2,4505794.71,13973.76,0.0,4519768.47
1789,20231026,1,1,17646687.83,91551.94,90279.05,17647960.72
1790,20231026,2,1,14294206.74,137500.93,128403.96,14303303.71
1791,20231026,3,1,9868013.31,12655.56,0.0,9880668.87
1792,20231026,1,2,21924820.46,147155.55,79593.55,21992382.46
1793,20231026,2,2,2832755.0,119264.27,91560.3,2860458.97
1794,20231026,3,2,4519768.47,8260.7,0.0,4528029.17
1795,20231027,1,1,17647960.72,113388.85,57151.56,17704198.01
1796,20231027,2,1,14303303.71,115533.66,0.0,14418837.37
1797,20231027,3,1,9880668.87,18099.16,0.0,9898768.03
1798,20231027,1,2,21992382.46,172923.0,86739.42,22078566.04
1799,20231027,2,2,2860458.97,126716.67,227154.05,2760021.59
1800,20231027,3,2,4528029.17,24689.21,0.0,4552718.38
1801,20231028,1,1,17704198.01,152611.26,76732.75,17780076.52
1802,20231028,2,1,14418837.37,181967.31,0.0,14600804.68
1803,20231028,3,1,9898768.03,30134.98,0.0,9928903.01
1804,20231028,1,2,22078566.04,179115.45,89833.1,22167848.39
1805,20231028,2,2,2760021.59,133136.61,0.0,2893158.2
1806,20231028,3,2,4552718.38,11717.27,0.0,4564435.65
1807,20231029,1,1,17780076.52,117799.49,59388.16,17838487.85
1808,20231029,2,1,14600804.68,160002.27,0.0,14760806.95
1809,20231029,3,1,9928903.01,21019.74,0.0,9949922.75
1810,20231029,1,2,22167848.39,193961.63,97297.78,22264512.24
1811,20231029,2,2,2893158.2,134463.98,0.0,3027622.18
1812,20231029,3,2,4564435.65,13354.02,0.0,4577789.67
1813,20231030,1,1,17838487.85,108666.12,112842.65,17834311.32
1814,20231030,2,1,14760806.95,137722.84,70263.13,14828266.66
1815,20231030,3,1,9949922.75,30279.7,0.0,9980202.45
1816,20231030,1,2,22264512.24,129802.74,74174.75,22320140.23
1817,20231030,2,2,3027622.18,103957.42,12064.57,3119515.03
1818,20231030,3,2,4577789.67,19318.11,0.0,4597107.78
1819,20231031,1,1,17834311.32,112619.9,56754.92,17890176.3
1820,20231031,2,1,14828266.66,122266.16,0.0,14950532.82
1821,20231031,3,1,9980202.45,31376.64,0.0,10011579.09
1822,20231031,1,2,22320140.23,128039.31,77611.05,22370568.49
1823,20231031,2,2,3119515.03,95517.74,303382.88,2911649.89
1824,20231031,3,2,4597107.78,10432.29,0.0,4607540.07
1825,20231101,1,1,17890176.3,122505.71,247351.26,17765330.75
1826,20231101,2,1,14950532.82,175208.24,1932433.55,13193307.51
1827,20231101,3,1,10011579.09,66142.86,0.0,10077721.95
1828,20231101,1,2,22370568.49,202992.49,101856.98,22471704.0
1829,20231101,2,2,2911649.89,122003.83,25685.84,3007967.88
1830,20231101,3,2,4607540.07,13013.19,0.0,4620553.26
1831,20231102,1,1,17765330.75,91320.83,121085.18,17735566.4
1832,20231102,2,1,13193307.51,206988.57,77812.81,13322483.27
1833,20231102,3,1,10077721.95,18362.7,0.0,10096084.65
1834,20231102,1,2,22471704.0,154471.89,77652.74,22548523.15
1835,20231102,2,2,3007967.88,108924.64,35949.48,3080943.04
1836,20231102,3,2,4620553.26,11292.76,0.0,4631846.02
1837,20231103,1,1,17735566.4,247352.77,136198.17,17846721.0
1838,20231103,2,1,13322483.27,269085.88,31230.76,13560338.39
1839,20231103,3,1,10096084.65,32868.06,0.0,10128952.71
1840,20231103,1,2,22548523.15,213471.47,107093.53,22654901.09
1841,20231103,2,2,3080943.04,191077.25,0.0,3272020.29
1842,20231103,3,2,4631846.02,14957.11,0.0,4646803.13
1843,20231104,1,1,17846721.0,239997.54,120444.68,17966273.86
1844,20231104,2,1,13560338.39,371343.87,0.0,13931682.26
1845,20231104,3,1,10128952.71,44220.63,0.0,10173173.34
1846,20231104,1,2,22654901.09,198180.7,99514.34,22753567.45
1847,20231104,2,2,3272020.29,160895.23,0.0,3432915.52
1848,20231104,3,2,4646803.13,30105.27,0.0,4676908.4
1849,20231105,1,1,17966273.86,92571.07,46701.76,18012143.17
1850,20231105,2,1,13931682.26,106083.91,2823.43,14034942.74
1851,20231105,3,1,10173173.34,22431.52,0.0,10195604.86
1852,20231105,1,2,22753567.45,129089.15,65001.42,22817655.18
1853,20231105,2,2,3432915.52,88705.0,8784.19,3512836.33
1854,20231105,3,2,4676908.4,13522.76,0.0,4690431.16
1855,20231106,1,1,18012143.17,122833.16,201557.52,17933418.81
1856,20231106,2,1,14034942.74,119731.29,41472.0,14113202.03
1857,20231106,3,1,10195604.86,14422.48,0.0,10210027.34
1858,20231106,1,2,22817655.18,172209.96,89117.76,22900747.38
1859,20231106,2,2,3512836.33,166805.12,133766.13,3545875.32
1860,20231106,3,2,4690431.16,8405.23,0.0,4698836.39
1861,20231107,1,1,17933418.81,121764.44,61419.84,17993763.41
1862,20231107,2,1,14113202.03,140406.67,0.0,14253608.7
1863,20231107,3,1,10210027.34,38026.9,0.0,10248054.24
1864,20231107,1,2,22900747.38,201960.91,110977.25,22991731.04
1865,20231107,2,2,3545875.32,134979.25,248674.56,3432180.01
1866,20231107,3,2,4698836.39,19877.91,0.0,4718714.3
1867,20231108,1,1,17993763.41,107833.79,54448.59,18047148.61
1868,20231108,2,1,14253608.7,136683.57,1118151.42,13272140.85
1869,20231108,3,1,10248054.24,6982.14,0.0,10255036.38
1870,20231108,1,2,22991731.04,132312.12,66588.05,23057455.11
1871,20231108,2,2,3432180.01,109323.07,0.0,3541503.08
1872,20231108,3,2,4718714.3,11519.82,0.0,4730234.12
