PurchaseKey,DateKey,ProductKey,SupplierKey,BusinessUnitKey,InvoiceNumber,Quantity,UnitPurchasePrice,TotalPurchaseAmount,PaymentMethodKey,PayableInvoiceNumber
8533,20230826,384,6,2,PO-GR-005524,8.157,32.64,266.24,1,
8534,20230830,384,6,2,PO-GR-005525,8.157,32.34,263.8,3,SINV-202308-SUP006-BU2
8535,20230814,385,6,2,PO-GR-005526,9.683,36.14,349.94,3,SINV-202308-SUP006-BU2
8536,20230827,385,6,2,PO-GR-005527,9.683,36.32,351.69,2,
8537,20230803,386,6,2,PO-GR-005528,58.334,29.43,1716.77,3,SINV-202308-SUP006-BU2
8538,20230821,386,6,2,PO-GR-005529,58.334,29.41,1715.6,3,SINV-202308-SUP006-BU2
8539,20230829,386,6,2,PO-GR-005530,58.334,29.48,1719.69,3,SINV-202308-SUP006-BU2
8540,20230830,386,6,2,PO-GR-005531,58.336,29.5,1720.91,3,SINV-202308-SUP006-BU2
8541,20230824,387,6,2,PO-GR-005532,13.168,56.08,738.46,3,SINV-202308-SUP006-BU2
8542,20230829,387,6,2,PO-GR-005533,13.168,56.03,737.8,3,SINV-202308-SUP006-BU2
8543,20230830,387,6,2,PO-GR-005534,13.169,55.82,735.09,3,SINV-202308-SUP006-BU2
8544,20230810,388,11,2,PO-GR-005535,7.497,227.05,1702.19,3,SINV-202308-SUP011-BU2
8545,20230827,388,11,2,PO-GR-005536,7.497,226.3,1696.57,3,SINV-202308-SUP011-BU2
8546,20230830,388,11,2,PO-GR-005537,7.498,226.82,1700.7,3,SINV-202308-SUP011-BU2
8547,20230810,389,11,2,PO-GR-005538,10.754,54.97,591.15,3,SINV-202308-SUP011-BU2
8548,20230827,389,11,2,PO-GR-005539,10.754,55.1,592.55,1,
8549,20230831,389,11,2,PO-GR-005540,10.753,54.85,589.8,3,SINV-202308-SUP011-BU2
8550,20230807,390,11,2,PO-GR-005541,57.105,38.98,2225.95,3,SINV-202308-SUP011-BU2
8551,20230814,390,11,2,PO-GR-005542,57.105,39.25,2241.37,3,SINV-202308-SUP011-BU2
8552,20230826,390,11,2,PO-GR-005543,57.105,39.02,2228.24,2,
8553,20230828,390,11,2,PO-GR-005544,57.104,39.19,2237.91,1,
8554,20230817,391,11,2,PO-GR-005545,63.391,1457.96,92421.54,3,SINV-202308-SUP011-BU2
8555,20230821,391,11,2,PO-GR-005546,63.391,1448.3,91809.19,3,SINV-202308-SUP011-BU2
8556,20230829,391,11,2,PO-GR-005547,63.391,1454.36,92193.33,3,SINV-202308-SUP011-BU2
8557,20230830,391,11,2,PO-GR-005548,63.39,1457.79,92409.31,2,
8558,20230807,392,11,2,PO-GR-005549,11.9,1405.96,16730.92,3,SINV-202308-SUP011-BU2
8559,20230810,392,11,2,PO-GR-005550,11.9,1397.69,16632.51,3,SINV-202308-SUP011-BU2
8560,20230827,392,11,2,PO-GR-005551,11.9,1407.14,16744.97,3,SINV-202308-SUP011-BU2
8561,20230801,393,11,2,PO-GR-005552,8.463,1631.24,13805.18,3,SINV-202308-SUP011-BU2
8562,20230817,393,11,2,PO-GR-005553,8.463,1628.09,13778.53,3,SINV-202308-SUP011-BU2
8563,20230830,393,11,2,PO-GR-005554,8.464,1623.88,13744.52,3,SINV-202308-SUP011-BU2
8564,20230803,394,11,2,PO-GR-005555,53.026,1646.2,87291.4,3,SINV-202308-SUP011-BU2
8565,20230827,394,11,2,PO-GR-005556,53.026,1647.92,87382.61,3,SINV-202308-SUP011-BU2
8566,20230829,394,11,2,PO-GR-005557,53.026,1639.5,86936.13,3,SINV-202308-SUP011-BU2
8567,20230830,394,11,2,PO-GR-005558,53.028,1650.83,87540.21,3,SINV-202308-SUP011-BU2
8568,20230829,395,11,2,PO-GR-005559,8.237,268.57,2212.21,3,SINV-202308-SUP011-BU2
8569,20230830,395,11,2,PO-GR-005560,8.237,267.44,2202.9,3,SINV-202308-SUP011-BU2
8570,20230831,395,11,2,PO-GR-005561,8.238,268.08,2208.44,3,SINV-202308-SUP011-BU2
8571,20230801,396,1,2,PO-GR-005562,58.615,275.99,16177.15,3,SINV-202308-SUP001-BU2
8572,20230807,396,1,2,PO-GR-005563,58.615,276.64,16215.25,3,SINV-202308-SUP001-BU2
8573,20230826,396,1,2,PO-GR-005564,58.615,276.82,16225.8,3,SINV-202308-SUP001-BU2
8574,20230827,396,1,2,PO-GR-005565,58.617,274.6,16096.23,3,SINV-202308-SUP001-BU2
8575,20230801,397,1,2,PO-GR-005566,10.183,304.74,3103.17,3,SINV-202308-SUP001-BU2
8576,20230817,397,1,2,PO-GR-005567,10.183,305.53,3111.21,2,
8577,20230827,397,1,2,PO-GR-005568,10.183,307.31,3129.34,3,SINV-202308-SUP001-BU2
8578,20230827,398,1,2,PO-GR-005569,8.601,507.92,4368.62,3,SINV-202308-SUP001-BU2
8579,20230829,398,1,2,PO-GR-005570,8.601,510.41,4390.04,3,SINV-202308-SUP001-BU2
8580,20230830,398,1,2,PO-GR-005571,8.602,508.25,4371.97,3,SINV-202308-SUP001-BU2
8581,20230807,399,1,2,PO-GR-005572,54.316,451.18,24506.29,2,
8582,20230810,399,1,2,PO-GR-005573,54.316,453.94,24656.21,3,SINV-202308-SUP001-BU2
8583,20230817,399,1,2,PO-GR-005574,54.316,452.4,24572.56,3,SINV-202308-SUP001-BU2
8584,20230830,399,1,2,PO-GR-005575,54.314,451.5,24522.77,3,SINV-202308-SUP001-BU2
8585,20230814,400,1,2,PO-GR-005576,50.572,481.89,24370.14,3,SINV-202308-SUP001-BU2
8586,20230826,400,1,2,PO-GR-005577,50.572,482.22,24386.83,3,SINV-202308-SUP001-BU2
8587,20230827,400,1,2,PO-GR-005578,50.572,482.35,24393.4,3,SINV-202308-SUP001-BU2
8588,20230831,400,1,2,PO-GR-005579,50.571,483.45,24448.55,3,SINV-202308-SUP001-BU2
8589,20230801,401,1,2,PO-GR-005580,54.578,511.92,27939.57,3,SINV-202308-SUP001-BU2
8590,20230810,401,1,2,PO-GR-005581,54.578,510.39,27856.07,3,SINV-202308-SUP001-BU2
8591,20230827,401,1,2,PO-GR-005582,54.578,509.15,27788.39,3,SINV-202308-SUP001-BU2
8592,20230828,401,1,2,PO-GR-005583,54.576,510.17,27843.04,3,SINV-202308-SUP001-BU2
8593,20230807,402,1,2,PO-GR-005584,9.84,564.06,5550.35,3,SINV-202308-SUP001-BU2
8594,20230828,402,1,2,PO-GR-005585,9.84,567.36,5582.82,3,SINV-202308-SUP001-BU2
8595,20230807,403,1,2,PO-GR-005586,8.403,856.42,7196.5,3,SINV-202308-SUP001-BU2
8596,20230824,403,1,2,PO-GR-005587,8.403,853.82,7174.65,3,SINV-202308-SUP001-BU2
8597,20230828,403,1,2,PO-GR-005588,8.403,858.04,7210.11,3,SINV-202308-SUP001-BU2
8598,20230801,404,1,2,PO-GR-005589,12.35,925.95,11435.48,3,SINV-202308-SUP001-BU2
8599,20230817,404,1,2,PO-GR-005590,12.35,924.72,11420.29,3,SINV-202308-SUP001-BU2
8600,20230821,404,1,2,PO-GR-005591,12.351,925.18,11426.9,3,SINV-202308-SUP001-BU2
8601,20230814,405,1,2,PO-GR-005592,14.291,987.77,14116.22,2,
8602,20230826,405,1,2,PO-GR-005593,14.291,984.9,14075.21,3,SINV-202308-SUP001-BU2
8603,20230830,405,1,2,PO-GR-005594,14.29,988.43,14124.66,3,SINV-202308-SUP001-BU2
8604,20230810,406,1,2,PO-GR-005595,8.382,433.2,3631.08,3,SINV-202308-SUP001-BU2
8605,20230814,406,1,2,PO-GR-005596,8.382,436.69,3660.34,1,
8606,20230826,407,1,2,PO-GR-005597,13.122,441.06,5787.59,2,
8607,20230827,407,1,2,PO-GR-005598,13.122,441.32,5791.0,3,SINV-202308-SUP001-BU2
8608,20230831,407,1,2,PO-GR-005599,13.122,439.39,5765.68,3,SINV-202308-SUP001-BU2
8609,20230821,408,1,2,PO-GR-005600,0.565,481.26,271.91,1,
8610,20230829,408,1,2,PO-GR-005601,0.565,478.42,270.31,3,SINV-202308-SUP001-BU2
8611,20230801,409,1,2,PO-GR-005602,55.374,487.51,26995.38,3,SINV-202308-SUP001-BU2
8612,20230803,409,1,2,PO-GR-005603,55.374,486.32,26929.48,3,SINV-202308-SUP001-BU2
8613,20230810,409,1,2,PO-GR-005604,55.374,487.48,26993.72,3,SINV-202308-SUP001-BU2
8614,20230824,409,1,2,PO-GR-005605,55.376,487.86,27015.74,3,SINV-202308-SUP001-BU2
8615,20230814,410,1,2,PO-GR-005606,11.257,149.04,1677.74,3,SINV-202308-SUP001-BU2
8616,20230824,410,1,2,PO-GR-005607,11.257,148.85,1675.6,3,SINV-202308-SUP001-BU2
8617,20230829,410,1,2,PO-GR-005608,11.256,149.0,1677.14,3,SINV-202308-SUP001-BU2
8618,20230810,411,1,2,PO-GR-005609,11.275,223.72,2522.44,3,SINV-202308-SUP001-BU2
8619,20230814,411,1,2,PO-GR-005610,11.275,223.75,2522.78,3,SINV-202308-SUP001-BU2
8620,20230826,411,1,2,PO-GR-005611,11.274,223.89,2524.14,3,SINV-202308-SUP001-BU2
8621,20230807,412,1,2,PO-GR-005612,0.566,160.06,90.59,3,SINV-202308-SUP001-BU2
8622,20230827,412,1,2,PO-GR-005613,0.566,161.17,91.22,3,SINV-202308-SUP001-BU2
8623,20230801,413,2,2,PO-GR-005614,10.239,230.84,2363.57,3,SINV-202308-SUP002-BU2
8624,20230814,413,2,2,PO-GR-005615,10.239,229.33,2348.11,3,SINV-202308-SUP002-BU2
8625,20230831,413,2,2,PO-GR-005616,10.24,230.03,2355.51,3,SINV-202308-SUP002-BU2
8626,20230810,414,2,2,PO-GR-005617,10.326,202.5,2091.02,3,SINV-202308-SUP002-BU2
8627,20230824,414,2,2,PO-GR-005618,10.326,202.29,2088.85,3,SINV-202308-SUP002-BU2
8628,20230829,414,2,2,PO-GR-005619,10.325,201.8,2083.59,3,SINV-202308-SUP002-BU2
8629,20230801,415,2,2,PO-GR-005620,13.313,266.65,3549.91,3,SINV-202308-SUP002-BU2
8630,20230814,415,2,2,PO-GR-005621,13.313,266.16,3543.39,3,SINV-202308-SUP002-BU2
8631,20230828,415,2,2,PO-GR-005622,13.312,266.34,3545.52,3,SINV-202308-SUP002-BU2
8632,20230814,416,2,2,PO-GR-005623,5.527,147.89,817.39,3,SINV-202308-SUP002-BU2
8633,20230831,416,2,2,PO-GR-005624,5.528,148.71,822.07,3,SINV-202308-SUP002-BU2
8634,20230807,417,2,2,PO-GR-005625,1.178,271.76,320.13,3,SINV-202308-SUP002-BU2
8635,20230826,417,2,2,PO-GR-005626,1.178,271.48,319.8,3,SINV-202308-SUP002-BU2
8636,20230803,418,2,2,PO-GR-005627,10.257,536.69,5504.83,3,SINV-202308-SUP002-BU2
8637,20230817,418,2,2,PO-GR-005628,10.257,536.04,5498.16,3,SINV-202308-SUP002-BU2
8638,20230831,418,2,2,PO-GR-005629,10.256,533.85,5475.17,2,
8639,20230803,419,2,2,PO-GR-005630,10.945,156.38,1711.58,3,SINV-202308-SUP002-BU2
8640,20230826,419,2,2,PO-GR-005631,10.945,156.37,1711.47,3,SINV-202308-SUP002-BU2
8641,20230830,419,2,2,PO-GR-005632,10.945,156.97,1718.04,2,
8642,20230801,421,2,2,PO-GR-005633,14.625,571.08,8352.05,3,SINV-202308-SUP002-BU2
8643,20230814,421,2,2,PO-GR-005634,14.625,570.66,8345.9,3,SINV-202308-SUP002-BU2
8644,20230827,421,2,2,PO-GR-005635,14.626,571.62,8360.51,3,SINV-202308-SUP002-BU2
8645,20230824,422,2,2,PO-GR-005636,10.076,96.43,971.63,3,SINV-202308-SUP002-BU2
8646,20230828,422,2,2,PO-GR-005637,10.076,95.8,965.28,2,
8647,20230830,422,2,2,PO-GR-005638,10.075,96.0,967.2,3,SINV-202308-SUP002-BU2
8648,20230801,423,2,2,PO-GR-005639,56.239,170.24,9574.13,3,SINV-202308-SUP002-BU2
8649,20230807,423,2,2,PO-GR-005640,56.239,170.64,9596.62,3,SINV-202308-SUP002-BU2
8650,20230814,423,2,2,PO-GR-005641,56.239,170.66,9597.75,3,SINV-202308-SUP002-BU2
8651,20230826,423,2,2,PO-GR-005642,56.238,170.66,9597.58,3,SINV-202308-SUP002-BU2
8652,20230807,424,2,2,PO-GR-005643,8.582,320.69,2752.16,3,SINV-202308-SUP002-BU2
8653,20230827,424,2,2,PO-GR-005644,8.582,321.49,2759.03,3,SINV-202308-SUP002-BU2
8654,20230829,424,2,2,PO-GR-005645,8.583,322.65,2769.3,3,SINV-202308-SUP002-BU2
8655,20230810,425,2,2,PO-GR-005646,10.78,92.02,991.98,3,SINV-202308-SUP002-BU2
8656,20230830,425,2,2,PO-GR-005647,10.78,92.58,998.01,3,SINV-202308-SUP002-BU2
8657,20230831,425,2,2,PO-GR-005648,10.781,92.01,991.96,3,SINV-202308-SUP002-BU2
8658,20230807,426,2,2,PO-GR-005649,10.402,166.58,1732.77,3,SINV-202308-SUP002-BU2
8659,20230824,426,2,2,PO-GR-005650,10.402,166.54,1732.35,3,SINV-202308-SUP002-BU2
8660,20230831,426,2,2,PO-GR-005651,10.401,166.47,1731.45,3,SINV-202308-SUP002-BU2
8661,20230801,427,7,2,PO-GR-005652,9.35,144.05,1346.87,3,SINV-202308-SUP007-BU2
8662,20230810,427,7,2,PO-GR-005653,9.35,143.06,1337.61,3,SINV-202308-SUP007-BU2
8663,20230826,427,7,2,PO-GR-005654,9.349,143.65,1342.98,3,SINV-202308-SUP007-BU2
8664,20230807,428,7,2,PO-GR-005655,12.071,148.0,1786.51,3,SINV-202308-SUP007-BU2
8665,20230827,428,7,2,PO-GR-005656,12.071,148.34,1790.61,3,SINV-202308-SUP007-BU2
8666,20230828,428,7,2,PO-GR-005657,12.072,147.98,1786.41,3,SINV-202308-SUP007-BU2
8667,20230821,429,7,2,PO-GR-005658,48.669,203.81,9919.23,3,SINV-202308-SUP007-BU2
8668,20230827,429,7,2,PO-GR-005659,48.669,203.64,9910.96,3,SINV-202308-SUP007-BU2
8669,20230829,429,7,2,PO-GR-005660,48.669,202.57,9858.88,3,SINV-202308-SUP007-BU2
8670,20230831,429,7,2,PO-GR-005661,48.671,203.61,9909.9,3,SINV-202308-SUP007-BU2
8671,20230810,430,7,2,PO-GR-005662,14.101,66.42,936.59,3,SINV-202308-SUP007-BU2
8672,20230814,430,7,2,PO-GR-005663,14.101,65.96,930.1,3,SINV-202308-SUP007-BU2
8673,20230831,430,7,2,PO-GR-005664,14.1,66.19,933.28,3,SINV-202308-SUP007-BU2
8674,20230807,431,7,2,PO-GR-005665,10.921,70.44,769.28,1,
8675,20230817,431,7,2,PO-GR-005666,10.921,70.7,772.11,3,SINV-202308-SUP007-BU2
8676,20230828,431,7,2,PO-GR-005667,10.921,70.3,767.75,3,SINV-202308-SUP007-BU2
8677,20230807,432,7,2,PO-GR-005668,52.109,58.86,3067.14,2,
8678,20230824,432,7,2,PO-GR-005669,52.109,58.67,3057.24,3,SINV-202308-SUP007-BU2
8679,20230827,432,7,2,PO-GR-005670,52.109,58.77,3062.45,3,SINV-202308-SUP007-BU2
8680,20230829,432,7,2,PO-GR-005671,52.108,58.44,3045.19,3,SINV-202308-SUP007-BU2
8681,20230810,433,7,2,PO-GR-005672,7.259,62.07,450.57,2,
8682,20230826,433,7,2,PO-GR-005673,7.259,61.95,449.7,3,SINV-202308-SUP007-BU2
8683,20230831,433,7,2,PO-GR-005674,7.26,62.03,450.34,3,SINV-202308-SUP007-BU2
8684,20230801,434,7,2,PO-GR-005675,11.545,73.52,848.79,2,
8685,20230824,434,7,2,PO-GR-005676,11.545,73.4,847.4,3,SINV-202308-SUP007-BU2
8686,20230830,434,7,2,PO-GR-005677,11.546,73.61,849.9,3,SINV-202308-SUP007-BU2
8687,20230801,435,7,2,PO-GR-005678,10.14,78.49,795.89,3,SINV-202308-SUP007-BU2
8688,20230810,435,7,2,PO-GR-005679,10.14,77.93,790.21,3,SINV-202308-SUP007-BU2
8689,20230830,435,7,2,PO-GR-005680,10.139,78.28,793.68,3,SINV-202308-SUP007-BU2
8690,20230803,436,7,2,PO-GR-005681,14.145,245.47,3472.17,3,SINV-202308-SUP007-BU2
8691,20230814,436,7,2,PO-GR-005682,14.145,247.12,3495.51,3,SINV-202308-SUP007-BU2
8692,20230821,436,7,2,PO-GR-005683,14.145,245.94,3478.82,3,SINV-202308-SUP007-BU2
8693,20230827,437,7,2,PO-GR-005684,2.373,444.53,1054.87,3,SINV-202308-SUP007-BU2
8694,20230828,437,7,2,PO-GR-005685,2.372,444.16,1053.55,3,SINV-202308-SUP007-BU2
8695,20230824,438,7,2,PO-GR-005686,11.457,236.96,2714.85,3,SINV-202308-SUP007-BU2
8696,20230829,438,7,2,PO-GR-005687,11.457,237.51,2721.15,3,SINV-202308-SUP007-BU2
8697,20230831,438,7,2,PO-GR-005688,11.457,237.52,2721.27,2,
8698,20230801,439,7,2,PO-GR-005689,11.248,445.89,5015.37,3,SINV-202308-SUP007-BU2
8699,20230821,439,7,2,PO-GR-005690,11.248,447.9,5037.98,3,SINV-202308-SUP007-BU2
8700,20230831,439,7,2,PO-GR-005691,11.247,445.66,5012.34,3,SINV-202308-SUP007-BU2
8701,20230810,440,7,2,PO-GR-005692,7.993,225.5,1802.42,3,SINV-202308-SUP007-BU2
8702,20230824,440,7,2,PO-GR-005693,7.993,224.48,1794.27,3,SINV-202308-SUP007-BU2
8703,20230831,440,7,2,PO-GR-005694,7.994,223.69,1788.18,3,SINV-202308-SUP007-BU2
8704,20230803,441,7,2,PO-GR-005695,12.012,418.65,5028.82,3,SINV-202308-SUP007-BU2
8705,20230814,441,7,2,PO-GR-005696,12.012,419.39,5037.71,2,
8706,20230831,441,7,2,PO-GR-005697,12.011,419.05,5033.21,3,SINV-202308-SUP007-BU2
8707,20230807,442,7,2,PO-GR-005698,61.764,75.84,4684.18,3,SINV-202308-SUP007-BU2
8708,20230814,442,7,2,PO-GR-005699,61.764,75.69,4674.92,3,SINV-202308-SUP007-BU2
8709,20230824,442,7,2,PO-GR-005700,61.764,75.62,4670.59,3,SINV-202308-SUP007-BU2
8710,20230829,442,7,2,PO-GR-005701,61.763,75.55,4666.19,3,SINV-202308-SUP007-BU2
8711,20230801,443,7,2,PO-GR-005702,63.515,138.95,8825.41,3,SINV-202308-SUP007-BU2
8712,20230827,443,7,2,PO-GR-005703,63.515,139.25,8844.46,3,SINV-202308-SUP007-BU2
8713,20230829,443,7,2,PO-GR-005704,63.515,138.57,8801.27,3,SINV-202308-SUP007-BU2
8714,20230830,443,7,2,PO-GR-005705,63.514,138.62,8804.31,3,SINV-202308-SUP007-BU2
8715,20230810,444,7,2,PO-GR-005706,12.947,68.49,886.74,2,
8716,20230814,444,7,2,PO-GR-005707,12.947,68.4,885.57,3,SINV-202308-SUP007-BU2
8717,20230830,444,7,2,PO-GR-005708,12.948,68.75,890.18,3,SINV-202308-SUP007-BU2
8718,20230817,445,7,2,PO-GR-005709,13.104,122.46,1604.72,3,SINV-202308-SUP007-BU2
8719,20230827,445,7,2,PO-GR-005710,13.104,122.62,1606.81,3,SINV-202308-SUP007-BU2
8720,20230828,445,7,2,PO-GR-005711,13.105,123.54,1618.99,3,SINV-202308-SUP007-BU2
8721,20230803,446,7,2,PO-GR-005712,10.25,180.5,1850.12,3,SINV-202308-SUP007-BU2
8722,20230824,446,7,2,PO-GR-005713,10.25,179.59,1840.8,3,SINV-202308-SUP007-BU2
8723,20230831,446,7,2,PO-GR-005714,10.249,179.6,1840.72,3,SINV-202308-SUP007-BU2
8724,20230827,447,7,2,PO-GR-005715,10.184,124.85,1271.47,3,SINV-202308-SUP007-BU2
8725,20230830,447,7,2,PO-GR-005716,10.184,123.93,1262.1,2,
8726,20230821,448,7,2,PO-GR-005717,0.53,199.19,105.57,3,SINV-202308-SUP007-BU2
8727,20230826,448,7,2,PO-GR-005718,0.53,198.54,105.23,3,SINV-202308-SUP007-BU2
8728,20230814,449,7,2,PO-GR-005719,8.033,320.0,2570.56,3,SINV-202308-SUP007-BU2
8729,20230824,449,7,2,PO-GR-005720,8.033,321.87,2585.58,3,SINV-202308-SUP007-BU2
8730,20230827,449,7,2,PO-GR-005721,8.032,321.13,2579.32,3,SINV-202308-SUP007-BU2
8731,20230807,450,7,2,PO-GR-005722,8.71,302.29,2632.95,1,
8732,20230830,450,7,2,PO-GR-005723,8.71,301.57,2626.67,3,SINV-202308-SUP007-BU2
8733,20230817,451,7,2,PO-GR-005724,9.599,139.32,1337.33,1,
8734,20230830,451,7,2,PO-GR-005725,9.599,139.52,1339.25,3,SINV-202308-SUP007-BU2
8735,20230831,451,7,2,PO-GR-005726,9.599,139.39,1338.0,3,SINV-202308-SUP007-BU2
8736,20230801,452,7,2,PO-GR-005727,0.553,229.8,127.08,3,SINV-202308-SUP007-BU2
8737,20230829,452,7,2,PO-GR-005728,0.554,229.4,127.09,3,SINV-202308-SUP007-BU2
8738,20230801,453,7,2,PO-GR-005729,53.394,240.87,12861.01,3,SINV-202308-SUP007-BU2
8739,20230807,453,7,2,PO-GR-005730,53.394,240.24,12827.37,3,SINV-202308-SUP007-BU2
8740,20230814,453,7,2,PO-GR-005731,53.394,240.79,12856.74,1,
8741,20230826,453,7,2,PO-GR-005732,53.393,239.97,12812.72,3,SINV-202308-SUP007-BU2
8742,20230801,454,7,2,PO-GR-005733,10.499,94.72,994.47,3,SINV-202308-SUP007-BU2
8743,20230803,454,7,2,PO-GR-005734,10.499,94.42,991.32,3,SINV-202308-SUP007-BU2
8744,20230817,454,7,2,PO-GR-005735,10.5,94.46,991.83,3,SINV-202308-SUP007-BU2
8745,20230801,455,7,2,PO-GR-005736,14.875,215.44,3204.67,3,SINV-202308-SUP007-BU2
8746,20230821,455,7,2,PO-GR-005737,14.875,214.71,3193.81,3,SINV-202308-SUP007-BU2
8747,20230830,455,7,2,PO-GR-005738,14.875,216.44,3219.55,3,SINV-202308-SUP007-BU2
8748,20230905,1,12,1,PO-SC-003010,6.524,341.94,2230.82,3,SINV-202309-SUP012-BU1
8749,20230911,1,12,1,PO-SC-003011,6.523,341.61,2228.32,3,SINV-202309-SUP012-BU1
8750,20230911,2,12,1,PO-SC-003012,11.266,506.26,5703.53,3,SINV-202309-SUP012-BU1
8751,20230915,2,12,1,PO-SC-003013,11.266,510.4,5750.17,1,
8752,20230903,4,12,1,PO-SC-003014,9.07,608.43,5518.46,1,
8753,20230905,5,12,1,PO-SC-003015,3.542,985.25,3489.76,3,SINV-202309-SUP012-BU1
8754,20230911,6,12,1,PO-SC-003016,3.528,262.53,926.21,1,
8755,20230925,7,12,1,PO-SC-003017,4.431,396.04,1754.85,3,SINV-202309-SUP012-BU1
8756,20230903,8,12,1,PO-SC-003018,6.555,529.47,3470.68,3,SINV-202309-SUP012-BU1
8757,20230915,8,12,1,PO-SC-003019,6.555,526.49,3451.14,3,SINV-202309-SUP012-BU1
8758,20230921,9,12,1,PO-SC-003020,5.535,707.16,3914.13,3,SINV-202309-SUP012-BU1
8759,20230905,10,12,1,PO-SC-003021,24.643,177.65,4377.83,2,
8760,20230918,10,12,1,PO-SC-003022,24.643,177.47,4373.39,1,
8761,20230921,10,12,1,PO-SC-003023,24.644,178.79,4406.1,3,SINV-202309-SUP012-BU1
8762,20230918,11,12,1,PO-SC-003024,3.507,255.23,895.09,2,
8763,20230914,12,12,1,PO-SC-003025,9.138,1289.31,11781.71,1,
8764,20230915,13,12,1,PO-SC-003026,1.138,447.63,509.4,3,SINV-202309-SUP012-BU1
8765,20230911,14,12,1,PO-SC-003027,5.5,635.39,3494.64,3,SINV-202309-SUP012-BU1
8766,20230903,15,12,1,PO-SC-003028,4.378,504.95,2210.67,1,
8767,20230914,16,12,1,PO-SC-003029,21.279,840.11,17876.7,3,SINV-202309-SUP012-BU1
8768,20230918,16,12,1,PO-SC-003030,21.279,840.16,17877.76,2,
8769,20230922,16,12,1,PO-SC-003031,21.279,843.14,17941.18,3,SINV-202309-SUP012-BU1
8770,20230903,17,12,1,PO-SC-003032,18.064,355.61,6423.74,3,SINV-202309-SUP012-BU1
8771,20230911,17,12,1,PO-SC-003033,18.064,358.38,6473.78,3,SINV-202309-SUP012-BU1
8772,20230918,17,12,1,PO-SC-003034,18.065,359.0,6485.34,2,
8773,20230921,18,12,1,PO-SC-003035,9.378,648.0,6076.94,3,SINV-202309-SUP012-BU1
8774,20230911,19,12,1,PO-SC-003036,18.305,717.7,13137.5,3,SINV-202309-SUP012-BU1
8775,20230922,19,12,1,PO-SC-003037,18.305,714.89,13086.06,3,SINV-202309-SUP012-BU1
8776,20230925,19,12,1,PO-SC-003038,18.304,712.57,13042.88,2,
8777,20230904,20,12,1,PO-SC-003039,24.263,411.95,9995.14,1,
8778,20230911,20,12,1,PO-SC-003040,24.263,411.15,9975.73,1,
8779,20230925,20,12,1,PO-SC-003041,24.262,412.43,10006.38,1,
8780,20230915,21,12,1,PO-SC-003042,5.681,520.69,2958.04,2,
8781,20230928,21,12,1,PO-SC-003043,5.682,521.68,2964.19,3,SINV-202309-SUP012-BU1
8782,20230907,22,12,1,PO-SC-003044,6.456,607.03,3918.99,2,
8783,20230925,24,12,1,PO-SC-003045,7.666,402.65,3086.71,3,SINV-202309-SUP012-BU1
8784,20230915,25,12,1,PO-SC-003046,10.167,888.31,9031.45,2,
8785,20230905,26,12,1,PO-SC-003047,16.569,430.99,7141.07,1,
8786,20230918,26,12,1,PO-SC-003048,16.569,428.13,7093.69,3,SINV-202309-SUP012-BU1
8787,20230928,26,12,1,PO-SC-003049,16.569,428.98,7107.77,2,
8788,20230922,27,12,1,PO-SC-003050,6.645,598.62,3977.83,3,SINV-202309-SUP012-BU1
8789,20230918,28,12,1,PO-SC-003051,3.241,482.82,1564.82,3,SINV-202309-SUP012-BU1
8790,20230915,30,12,1,PO-SC-003052,7.861,352.77,2773.12,2,
8791,20230903,31,12,1,PO-SC-003053,22.052,266.16,5869.36,3,SINV-202309-SUP012-BU1
8792,20230911,31,12,1,PO-SC-003054,22.052,265.83,5862.08,2,
8793,20230925,31,12,1,PO-SC-003055,22.053,265.55,5856.17,1,
8794,20230914,32,12,1,PO-SC-003056,6.941,378.96,2630.36,3,SINV-202309-SUP012-BU1
8795,20230921,32,12,1,PO-SC-003057,6.942,379.73,2636.09,3,SINV-202309-SUP012-BU1
8796,20230915,33,12,1,PO-SC-003058,1.191,296.31,352.91,3,SINV-202309-SUP012-BU1
8797,20230903,34,12,1,PO-SC-003059,6.487,436.45,2831.25,3,SINV-202309-SUP012-BU1
8798,20230925,34,12,1,PO-SC-003060,6.487,438.04,2841.57,3,SINV-202309-SUP012-BU1
8799,20230904,35,12,1,PO-SC-003061,10.47,520.55,5450.16,2,
8800,20230918,36,12,1,PO-SC-003062,8.066,1035.42,8351.7,2,
8801,20230903,37,12,1,PO-SC-003063,10.354,608.51,6300.51,2,
8802,20230911,39,12,1,PO-SC-003064,10.56,341.42,3605.4,3,SINV-202309-SUP012-BU1
8803,20230925,39,12,1,PO-SC-003065,10.561,342.66,3618.83,3,SINV-202309-SUP012-BU1
8804,20230907,40,12,1,PO-SC-003066,6.827,405.46,2768.08,2,
8805,20230922,41,12,1,PO-SC-003067,5.784,479.27,2772.1,2,
8806,20230904,42,12,1,PO-SC-003068,5.878,370.93,2180.33,1,
8807,20230922,42,12,1,PO-SC-003069,5.878,367.71,2161.4,2,
8808,20230911,43,12,1,PO-SC-003070,7.583,184.39,1398.23,3,SINV-202309-SUP012-BU1
8809,20230925,43,12,1,PO-SC-003071,7.583,184.65,1400.2,1,
8810,20230925,44,12,1,PO-SC-003072,8.687,870.47,7561.77,3,SINV-202309-SUP012-BU1
8811,20230905,45,12,1,PO-SC-003073,6.853,1080.56,7405.08,1,
